time_min,train_1_displacement_miles,train_2_displacement_miles,bird_displacement_miles
21.05,17.54166667,82.45833333,81.26666667
21.06666667,17.55555556,82.44444444,81.2
21.08333333,17.56944444,82.43055556,81.13333333
21.1,17.58333333,82.41666667,81.06666667
21.11666667,17.59722222,82.40277778,81
21.13333333,17.61111111,82.38888889,80.93333333
21.15,17.625,82.375,80.86666667
21.16666667,17.63888889,82.36111111,80.8
21.18333333,17.65277778,82.34722222,80.73333333
21.2,17.66666667,82.33333333,80.66666667
21.21666667,17.68055556,82.31944444,80.6
21.23333333,17.69444444,82.30555556,80.53333333
21.25,17.70833333,82.29166667,80.46666667
21.26666667,17.72222222,82.27777778,80.4
21.28333333,17.73611111,82.26388889,80.33333333
21.3,17.75,82.25,80.26666667
21.31666667,17.76388889,82.23611111,80.2
21.33333333,17.77777778,82.22222222,80.13333333
21.35,17.79166667,82.20833333,80.06666667
21.36666667,17.80555556,82.19444444,80
21.38333333,17.81944444,82.18055556,79.93333333
21.4,17.83333333,82.16666667,79.86666667
21.41666667,17.84722222,82.15277778,79.8
21.43333333,17.86111111,82.13888889,79.73333333
21.45,17.875,82.125,79.66666667
21.46666667,17.88888889,82.11111111,79.6
21.48333333,17.90277778,82.09722222,79.53333333
21.5,17.91666667,82.08333333,79.46666667
21.51666667,17.93055556,82.06944444,79.4
21.53333333,17.94444444,82.05555556,79.33333333
21.55,17.95833333,82.04166667,79.26666667
21.56666667,17.97222222,82.02777778,79.2
21.58333333,17.98611111,82.01388889,79.13333333
21.6,18,82,79.06666667
21.61666667,18.01388889,81.98611111,79
21.63333333,18.02777778,81.97222222,78.93333333
21.65,18.04166667,81.95833333,78.86666667
21.66666667,18.05555556,81.94444444,78.8
21.68333333,18.06944444,81.93055556,78.73333333
21.7,18.08333333,81.91666667,78.66666667
21.71666667,18.09722222,81.90277778,78.6
21.73333333,18.11111111,81.88888889,78.53333333
21.75,18.125,81.875,78.46666667
21.76666667,18.13888889,81.86111111,78.4
21.78333333,18.15277778,81.84722222,78.33333333
21.8,18.16666667,81.83333333,78.26666667
21.81666667,18.18055556,81.81944444,78.2
21.83333333,18.19444444,81.80555556,78.13333333
21.85,18.20833333,81.79166667,78.06666667
21.86666667,18.22222222,81.77777778,78
21.88333333,18.23611111,81.76388889,77.93333333
21.9,18.25,81.75,77.86666667
21.91666667,18.26388889,81.73611111,77.8
21.93333333,18.27777778,81.72222222,77.73333333
21.95,18.29166667,81.70833333,77.66666667
21.96666667,18.30555556,81.69444444,77.6
21.98333333,18.31944444,81.68055556,77.53333333
22,18.33333333,81.66666667,77.46666667
22.01666667,18.34722222,81.65277778,77.4
22.03333333,18.36111111,81.63888889,77.33333333
22.05,18.375,81.625,77.26666667
22.06666667,18.38888889,81.61111111,77.2
22.08333333,18.40277778,81.59722222,77.13333333
22.1,18.41666667,81.58333333,77.06666667
22.11666667,18.43055556,81.56944444,77
22.13333333,18.44444444,81.55555556,76.93333333
22.15,18.45833333,81.54166667,76.86666667
22.16666667,18.47222222,81.52777778,76.8
22.18333333,18.48611111,81.51388889,76.73333333
22.2,18.5,81.5,76.66666667
22.21666667,18.51388889,81.48611111,76.6
22.23333333,18.52777778,81.47222222,76.53333333
22.25,18.54166667,81.45833333,76.46666667
22.26666667,18.55555556,81.44444444,76.4
22.28333333,18.56944444,81.43055556,76.33333333
22.3,18.58333333,81.41666667,76.26666667
22.31666667,18.59722222,81.40277778,76.2
22.33333333,18.61111111,81.38888889,76.13333333
22.35,18.625,81.375,76.06666667
22.36666667,18.63888889,81.36111111,76
22.38333333,18.65277778,81.34722222,75.93333333
22.4,18.66666667,81.33333333,75.86666667
22.41666667,18.68055556,81.31944444,75.8
22.43333333,18.69444444,81.30555556,75.73333333
22.45,18.70833333,81.29166667,75.66666667
22.46666667,18.72222222,81.27777778,75.6
22.48333333,18.73611111,81.26388889,75.53333333
22.5,18.75,81.25,75.46666667
22.51666667,18.76388889,81.23611111,75.4
22.53333333,18.77777778,81.22222222,75.33333333
22.55,18.79166667,81.20833333,75.26666667
22.56666667,18.80555556,81.19444444,75.2
22.58333333,18.81944444,81.18055556,75.13333333
22.6,18.83333333,81.16666667,75.06666667
22.61666667,18.84722222,81.15277778,75
22.63333333,18.86111111,81.13888889,74.93333333
22.65,18.875,81.125,74.86666667
22.66666667,18.88888889,81.11111111,74.8
22.68333333,18.90277778,81.09722222,74.73333333
22.7,18.91666667,81.08333333,74.66666667
22.71666667,18.93055556,81.06944444,74.6
22.73333333,18.94444444,81.05555556,74.53333333
22.75,18.95833333,81.04166667,74.46666667
22.76666667,18.97222222,81.02777778,74.4
22.78333333,18.98611111,81.01388889,74.33333333
22.8,19,81,74.26666667
22.81666667,19.01388889,80.98611111,74.2
22.83333333,19.02777778,80.97222222,74.13333333
22.85,19.04166667,80.95833333,74.06666667
22.86666667,19.05555556,80.94444444,74
22.88333333,19.06944444,80.93055556,73.93333333
22.9,19.08333333,80.91666667,73.86666667
22.91666667,19.09722222,80.90277778,73.8
22.93333333,19.11111111,80.88888889,73.73333333
22.95,19.125,80.875,73.66666667
22.96666667,19.13888889,80.86111111,73.6
22.98333333,19.15277778,80.84722222,73.53333333
23,19.16666667,80.83333333,73.46666667
23.01666667,19.18055556,80.81944444,73.4
23.03333333,19.19444444,80.80555556,73.33333333
23.05,19.20833333,80.79166667,73.26666667
23.06666667,19.22222222,80.77777778,73.2
23.08333333,19.23611111,80.76388889,73.13333333
23.1,19.25,80.75,73.06666667
23.11666667,19.26388889,80.73611111,73
23.13333333,19.27777778,80.72222222,72.93333333
23.15,19.29166667,80.70833333,72.86666667
23.16666667,19.30555556,80.69444444,72.8
23.18333333,19.31944444,80.68055556,72.73333333
23.2,19.33333333,80.66666667,72.66666667
23.21666667,19.34722222,80.65277778,72.6
23.23333333,19.36111111,80.63888889,72.53333333
23.25,19.375,80.625,72.46666667
23.26666667,19.38888889,80.61111111,72.4
23.28333333,19.40277778,80.59722222,72.33333333
23.3,19.41666667,80.58333333,72.26666667
23.31666667,19.43055556,80.56944444,72.2
23.33333333,19.44444444,80.55555556,72.13333333
23.35,19.45833333,80.54166667,72.06666667
23.36666667,19.47222222,80.52777778,72
23.38333333,19.48611111,80.51388889,71.93333333
23.4,19.5,80.5,71.86666667
23.41666667,19.51388889,80.48611111,71.8
23.43333333,19.52777778,80.47222222,71.73333333
23.45,19.54166667,80.45833333,71.66666667
23.46666667,19.55555556,80.44444444,71.6
23.48333333,19.56944444,80.43055556,71.53333333
23.5,19.58333333,80.41666667,71.46666667
23.51666667,19.59722222,80.40277778,71.4
23.53333333,19.61111111,80.38888889,71.33333333
23.55,19.625,80.375,71.26666667
23.56666667,19.63888889,80.36111111,71.2
23.58333333,19.65277778,80.34722222,71.13333333
23.6,19.66666667,80.33333333,71.06666667
23.61666667,19.68055556,80.31944444,71
23.63333333,19.69444444,80.30555556,70.93333333
23.65,19.70833333,80.29166667,70.86666667
23.66666667,19.72222222,80.27777778,70.8
23.68333333,19.73611111,80.26388889,70.73333333
23.7,19.75,80.25,70.66666667
23.71666667,19.76388889,80.23611111,70.6
23.73333333,19.77777778,80.22222222,70.53333333
23.75,19.79166667,80.20833333,70.46666667
23.76666667,19.80555556,80.19444444,70.4
23.78333333,19.81944444,80.18055556,70.33333333
23.8,19.83333333,80.16666667,70.26666667
23.81666667,19.84722222,80.15277778,70.2
23.83333333,19.86111111,80.13888889,70.13333333
23.85,19.875,80.125,70.06666667
23.86666667,19.88888889,80.11111111,70
23.88333333,19.90277778,80.09722222,69.93333333
23.9,19.91666667,80.08333333,69.86666667
23.91666667,19.93055556,80.06944444,69.8
23.93333333,19.94444444,80.05555556,69.73333333
23.95,19.95833333,80.04166667,69.66666667
23.96666667,19.97222222,80.02777778,69.6
23.98333333,19.98611111,80.01388889,69.53333333
24,20,80,69.46666667
24.01666667,20.01388889,79.98611111,69.4
24.03333333,20.02777778,79.97222222,69.33333333
24.05,20.04166667,79.95833333,69.26666667
24.06666667,20.05555556,79.94444444,69.2
24.08333333,20.06944444,79.93055556,69.13333333
24.1,20.08333333,79.91666667,69.06666667
24.11666667,20.09722222,79.90277778,69
24.13333333,20.11111111,79.88888889,68.93333333
24.15,20.125,79.875,68.86666667
24.16666667,20.13888889,79.86111111,68.8
24.18333333,20.15277778,79.84722222,68.73333333
24.2,20.16666667,79.83333333,68.66666667
24.21666667,20.18055556,79.81944444,68.6
24.23333333,20.19444444,79.80555556,68.53333333
24.25,20.20833333,79.79166667,68.46666667
24.26666667,20.22222222,79.77777778,68.4
24.28333333,20.23611111,79.76388889,68.33333333
24.3,20.25,79.75,68.26666667
24.31666667,20.26388889,79.73611111,68.2
24.33333333,20.27777778,79.72222222,68.13333333
24.35,20.29166667,79.70833333,68.06666667
24.36666667,20.30555556,79.69444444,68
24.38333333,20.31944444,79.68055556,67.93333333
24.4,20.33333333,79.66666667,67.86666667
24.41666667,20.34722222,79.65277778,67.8
24.43333333,20.36111111,79.63888889,67.73333333
24.45,20.375,79.625,67.66666667
24.46666667,20.38888889,79.61111111,67.6
24.48333333,20.40277778,79.59722222,67.53333333
24.5,20.41666667,79.58333333,67.46666667
24.51666667,20.43055556,79.56944444,67.4
24.53333333,20.44444444,79.55555556,67.33333333
24.55,20.45833333,79.54166667,67.26666667
24.56666667,20.47222222,79.52777778,67.2
24.58333333,20.48611111,79.51388889,67.13333333
24.6,20.5,79.5,67.06666667
24.61666667,20.51388889,79.48611111,67
24.63333333,20.52777778,79.47222222,66.93333333
24.65,20.54166667,79.45833333,66.86666667
24.66666667,20.55555556,79.44444444,66.8
24.68333333,20.56944444,79.43055556,66.73333333
24.7,20.58333333,79.41666667,66.66666667
24.71666667,20.59722222,79.40277778,66.6
24.73333333,20.61111111,79.38888889,66.53333333
24.75,20.625,79.375,66.46666667
24.76666667,20.63888889,79.36111111,66.4
24.78333333,20.65277778,79.34722222,66.33333333
24.8,20.66666667,79.33333333,66.26666667
24.81666667,20.68055556,79.31944444,66.2
24.83333333,20.69444444,79.30555556,66.13333333
24.85,20.70833333,79.29166667,66.06666667
24.86666667,20.72222222,79.27777778,66
24.88333333,20.73611111,79.26388889,65.93333333
24.9,20.75,79.25,65.86666667
24.91666667,20.76388889,79.23611111,65.8
24.93333333,20.77777778,79.22222222,65.73333333
24.95,20.79166667,79.20833333,65.66666667
24.96666667,20.80555556,79.19444444,65.6
24.98333333,20.81944444,79.18055556,65.53333333
25,20.83333333,79.16666667,65.46666667
25.01666667,20.84722222,79.15277778,65.4
25.03333333,20.86111111,79.13888889,65.33333333
25.05,20.875,79.125,65.26666667
25.06666667,20.88888889,79.11111111,65.2
25.08333333,20.90277778,79.09722222,65.13333333
25.1,20.91666667,79.08333333,65.06666667
25.11666667,20.93055556,79.06944444,65
25.13333333,20.94444444,79.05555556,64.93333333
25.15,20.95833333,79.04166667,64.86666667
25.16666667,20.97222222,79.02777778,64.8
25.18333333,20.98611111,79.01388889,64.73333333
25.2,21,79,64.66666667
25.21666667,21.01388889,78.98611111,64.6
25.23333333,21.02777778,78.97222222,64.53333333
25.25,21.04166667,78.95833333,64.46666667
25.26666667,21.05555556,78.94444444,64.4
25.28333333,21.06944444,78.93055556,64.33333333
25.3,21.08333333,78.91666667,64.26666667
25.31666667,21.09722222,78.90277778,64.2
25.33333333,21.11111111,78.88888889,64.13333333
25.35,21.125,78.875,64.06666667
25.36666667,21.13888889,78.86111111,64
25.38333333,21.15277778,78.84722222,63.93333333
25.4,21.16666667,78.83333333,63.86666667
25.41666667,21.18055556,78.81944444,63.8
25.43333333,21.19444444,78.80555556,63.73333333
25.45,21.20833333,78.79166667,63.66666667
25.46666667,21.22222222,78.77777778,63.6
25.48333333,21.23611111,78.76388889,63.53333333
25.5,21.25,78.75,63.46666667
25.51666667,21.26388889,78.73611111,63.4
25.53333333,21.27777778,78.72222222,63.33333333
25.55,21.29166667,78.70833333,63.26666667
25.56666667,21.30555556,78.69444444,63.2
25.58333333,21.31944444,78.68055556,63.13333333
25.6,21.33333333,78.66666667,63.06666667
25.61666667,21.34722222,78.65277778,63
25.63333333,21.36111111,78.63888889,62.93333333
25.65,21.375,78.625,62.86666667
25.66666667,21.38888889,78.61111111,62.8
25.68333333,21.40277778,78.59722222,62.73333333
25.7,21.41666667,78.58333333,62.66666667
25.71666667,21.43055556,78.56944444,62.6
25.73333333,21.44444444,78.55555556,62.53333333
25.75,21.45833333,78.54166667,62.46666667
25.76666667,21.47222222,78.52777778,62.4
25.78333333,21.48611111,78.51388889,62.33333333
25.8,21.5,78.5,62.26666667
25.81666667,21.51388889,78.48611111,62.2
25.83333333,21.52777778,78.47222222,62.13333333
25.85,21.54166667,78.45833333,62.06666667
25.86666667,21.55555556,78.44444444,62
25.88333333,21.56944444,78.43055556,61.93333333
25.9,21.58333333,78.41666667,61.86666667
25.91666667,21.59722222,78.40277778,61.8
25.93333333,21.61111111,78.38888889,61.73333333
25.95,21.625,78.375,61.66666667
25.96666667,21.63888889,78.36111111,61.6
25.98333333,21.65277778,78.34722222,61.53333333
26,21.66666667,78.33333333,61.46666667
26.01666667,21.68055556,78.31944444,61.4
26.03333333,21.69444444,78.30555556,61.33333333
26.05,21.70833333,78.29166667,61.26666667
26.06666667,21.72222222,78.27777778,61.2
26.08333333,21.73611111,78.26388889,61.13333333
26.1,21.75,78.25,61.06666667
26.11666667,21.76388889,78.23611111,61
26.13333333,21.77777778,78.22222222,60.93333333
26.15,21.79166667,78.20833333,60.86666667
26.16666667,21.80555556,78.19444444,60.8
26.18333333,21.81944444,78.18055556,60.73333333
26.2,21.83333333,78.16666667,60.66666667
26.21666667,21.84722222,78.15277778,60.6
26.23333333,21.86111111,78.13888889,60.53333333
26.25,21.875,78.125,60.46666667
26.26666667,21.88888889,78.11111111,60.4
26.28333333,21.90277778,78.09722222,60.33333333
26.3,21.91666667,78.08333333,60.26666667
26.31666667,21.93055556,78.06944444,60.2
26.33333333,21.94444444,78.05555556,60.13333333
26.35,21.95833333,78.04166667,60.06666667
26.36666667,21.97222222,78.02777778,60
26.38333333,21.98611111,78.01388889,59.93333333
26.4,22,78,59.86666667
26.41666667,22.01388889,77.98611111,59.8
26.43333333,22.02777778,77.97222222,59.73333333
26.45,22.04166667,77.95833333,59.66666667
26.46666667,22.05555556,77.94444444,59.6
26.48333333,22.06944444,77.93055556,59.53333333
26.5,22.08333333,77.91666667,59.46666667
26.51666667,22.09722222,77.90277778,59.4
26.53333333,22.11111111,77.88888889,59.33333333
26.55,22.125,77.875,59.26666667
26.56666667,22.13888889,77.86111111,59.2
26.58333333,22.15277778,77.84722222,59.13333333
26.6,22.16666667,77.83333333,59.06666667
26.61666667,22.18055556,77.81944444,59
26.63333333,22.19444444,77.80555556,58.93333333
26.65,22.20833333,77.79166667,58.86666667
26.66666667,22.22222222,77.77777778,58.8
26.68333333,22.23611111,77.76388889,58.73333333
26.7,22.25,77.75,58.66666667
26.71666667,22.26388889,77.73611111,58.6
26.73333333,22.27777778,77.72222222,58.53333333
26.75,22.29166667,77.70833333,58.46666667
26.76666667,22.30555556,77.69444444,58.4
26.78333333,22.31944444,77.68055556,58.33333333
26.8,22.33333333,77.66666667,58.26666667
26.81666667,22.34722222,77.65277778,58.2
26.83333333,22.36111111,77.63888889,58.13333333
26.85,22.375,77.625,58.06666667
26.86666667,22.38888889,77.61111111,58
26.88333333,22.40277778,77.59722222,57.93333333
26.9,22.41666667,77.58333333,57.86666667
26.91666667,22.43055556,77.56944444,57.8
26.93333333,22.44444444,77.55555556,57.73333333
26.95,22.45833333,77.54166667,57.66666667
26.96666667,22.47222222,77.52777778,57.6
26.98333333,22.48611111,77.51388889,57.53333333
27,22.5,77.5,57.46666667
27.01666667,22.51388889,77.48611111,57.4
27.03333333,22.52777778,77.47222222,57.33333333
27.05,22.54166667,77.45833333,57.26666667
27.06666667,22.55555556,77.44444444,57.2
27.08333333,22.56944444,77.43055556,57.13333333
27.1,22.58333333,77.41666667,57.06666667
27.11666667,22.59722222,77.40277778,57
27.13333333,22.61111111,77.38888889,56.93333333
27.15,22.625,77.375,56.86666667
27.16666667,22.63888889,77.36111111,56.8
27.18333333,22.65277778,77.34722222,56.73333333
27.2,22.66666667,77.33333333,56.66666667
27.21666667,22.68055556,77.31944444,56.6
27.23333333,22.69444444,77.30555556,56.53333333
27.25,22.70833333,77.29166667,56.46666667
27.26666667,22.72222222,77.27777778,56.4
27.28333333,22.73611111,77.26388889,56.33333333
27.3,22.75,77.25,56.26666667
27.31666667,22.76388889,77.23611111,56.2
27.33333333,22.77777778,77.22222222,56.13333333
27.35,22.79166667,77.20833333,56.06666667
27.36666667,22.80555556,77.19444444,56
27.38333333,22.81944444,77.18055556,55.93333333
27.4,22.83333333,77.16666667,55.86666667
27.41666667,22.84722222,77.15277778,55.8
27.43333333,22.86111111,77.13888889,55.73333333
27.45,22.875,77.125,55.66666667
27.46666667,22.88888889,77.11111111,55.6
27.48333333,22.90277778,77.09722222,55.53333333
27.5,22.91666667,77.08333333,55.46666667
27.51666667,22.93055556,77.06944444,55.4
27.53333333,22.94444444,77.05555556,55.33333333
27.55,22.95833333,77.04166667,55.26666667
27.56666667,22.97222222,77.02777778,55.2
27.58333333,22.98611111,77.01388889,55.13333333
27.6,23,77,55.06666667
27.61666667,23.01388889,76.98611111,55
27.63333333,23.02777778,76.97222222,54.93333333
27.65,23.04166667,76.95833333,54.86666667
27.66666667,23.05555556,76.94444444,54.8
27.68333333,23.06944444,76.93055556,54.73333333
27.7,23.08333333,76.91666667,54.66666667
27.71666667,23.09722222,76.90277778,54.6
27.73333333,23.11111111,76.88888889,54.53333333
27.75,23.125,76.875,54.46666667
27.76666667,23.13888889,76.86111111,54.4
27.78333333,23.15277778,76.84722222,54.33333333
27.8,23.16666667,76.83333333,54.26666667
27.81666667,23.18055556,76.81944444,54.2
27.83333333,23.19444444,76.80555556,54.13333333
27.85,23.20833333,76.79166667,54.06666667
27.86666667,23.22222222,76.77777778,54
27.88333333,23.23611111,76.76388889,53.93333333
27.9,23.25,76.75,53.86666667
27.91666667,23.26388889,76.73611111,53.8
27.93333333,23.27777778,76.72222222,53.73333333
27.95,23.29166667,76.70833333,53.66666667
27.96666667,23.30555556,76.69444444,53.6
27.98333333,23.31944444,76.68055556,53.53333333
28,23.33333333,76.66666667,53.46666667
28.01666667,23.34722222,76.65277778,53.4
28.03333333,23.36111111,76.63888889,53.33333333
28.05,23.375,76.625,53.26666667
28.06666667,23.38888889,76.61111111,53.2
28.08333333,23.40277778,76.59722222,53.13333333
28.1,23.41666667,76.58333333,53.06666667
28.11666667,23.43055556,76.56944444,53
28.13333333,23.44444444,76.55555556,52.93333333
28.15,23.45833333,76.54166667,52.86666667
28.16666667,23.47222222,76.52777778,52.8
28.18333333,23.48611111,76.51388889,52.73333333
28.2,23.5,76.5,52.66666667
28.21666667,23.51388889,76.48611111,52.6
28.23333333,23.52777778,76.47222222,52.53333333
28.25,23.54166667,76.45833333,52.46666667
28.26666667,23.55555556,76.44444444,52.4
28.28333333,23.56944444,76.43055556,52.33333333
28.3,23.58333333,76.41666667,52.26666667
28.31666667,23.59722222,76.40277778,52.2
28.33333333,23.61111111,76.38888889,52.13333333
28.35,23.625,76.375,52.06666667
28.36666667,23.63888889,76.36111111,52
28.38333333,23.65277778,76.34722222,51.93333333
28.4,23.66666667,76.33333333,51.86666667
28.41666667,23.68055556,76.31944444,51.8
28.43333333,23.69444444,76.30555556,51.73333333
28.45,23.70833333,76.29166667,51.66666667
28.46666667,23.72222222,76.27777778,51.6
28.48333333,23.73611111,76.26388889,51.53333333
28.5,23.75,76.25,51.46666667
28.51666667,23.76388889,76.23611111,51.4
28.53333333,23.77777778,76.22222222,51.33333333
28.55,23.79166667,76.20833333,51.26666667
28.56666667,23.80555556,76.19444444,51.2
28.58333333,23.81944444,76.18055556,51.13333333
28.6,23.83333333,76.16666667,51.06666667
28.61666667,23.84722222,76.15277778,51
28.63333333,23.86111111,76.13888889,50.93333333
28.65,23.875,76.125,50.86666667
28.66666667,23.88888889,76.11111111,50.8
28.68333333,23.90277778,76.09722222,50.73333333
28.7,23.91666667,76.08333333,50.66666667
28.71666667,23.93055556,76.06944444,50.6
28.73333333,23.94444444,76.05555556,50.53333333
28.75,23.95833333,76.04166667,50.46666667
28.76666667,23.97222222,76.02777778,50.4
28.78333333,23.98611111,76.01388889,50.33333333
28.8,24,76,50.26666667
28.81666667,24.01388889,75.98611111,50.2
28.83333333,24.02777778,75.97222222,50.13333333
28.85,24.04166667,75.95833333,50.06666667
28.86666667,24.05555556,75.94444444,50
28.88333333,24.06944444,75.93055556,49.93333333
28.9,24.08333333,75.91666667,49.86666667
28.91666667,24.09722222,75.90277778,49.8
28.93333333,24.11111111,75.88888889,49.73333333
28.95,24.125,75.875,49.66666667
28.96666667,24.13888889,75.86111111,49.6
28.98333333,24.15277778,75.84722222,49.53333333
29,24.16666667,75.83333333,49.46666667
29.01666667,24.18055556,75.81944444,49.4
29.03333333,24.19444444,75.80555556,49.33333333
29.05,24.20833333,75.79166667,49.26666667
29.06666667,24.22222222,75.77777778,49.2
29.08333333,24.23611111,75.76388889,49.13333333
29.1,24.25,75.75,49.06666667
29.11666667,24.26388889,75.73611111,49
29.13333333,24.27777778,75.72222222,48.93333333
29.15,24.29166667,75.70833333,48.86666667
29.16666667,24.30555556,75.69444444,48.8
29.18333333,24.31944444,75.68055556,48.73333333
29.2,24.33333333,75.66666667,48.66666667
29.21666667,24.34722222,75.65277778,48.6
29.23333333,24.36111111,75.63888889,48.53333333
29.25,24.375,75.625,48.46666667
29.26666667,24.38888889,75.61111111,48.4
29.28333333,24.40277778,75.59722222,48.33333333
29.3,24.41666667,75.58333333,48.26666667
29.31666667,24.43055556,75.56944444,48.2
29.33333333,24.44444444,75.55555556,48.13333333
29.35,24.45833333,75.54166667,48.06666667
29.36666667,24.47222222,75.52777778,48
29.38333333,24.48611111,75.51388889,47.93333333
29.4,24.5,75.5,47.86666667
29.41666667,24.51388889,75.48611111,47.8
29.43333333,24.52777778,75.47222222,47.73333333
29.45,24.54166667,75.45833333,47.66666667
29.46666667,24.55555556,75.44444444,47.6
29.48333333,24.56944444,75.43055556,47.53333333
29.5,24.58333333,75.41666667,47.46666667
29.51666667,24.59722222,75.40277778,47.4
29.53333333,24.61111111,75.38888889,47.33333333
29.55,24.625,75.375,47.26666667
29.56666667,24.63888889,75.36111111,47.2
29.58333333,24.65277778,75.34722222,47.13333333
29.6,24.66666667,75.33333333,47.06666667
29.61666667,24.68055556,75.31944444,47
29.63333333,24.69444444,75.30555556,46.93333333
29.65,24.70833333,75.29166667,46.86666667
29.66666667,24.72222222,75.27777778,46.8
29.68333333,24.73611111,75.26388889,46.73333333
29.7,24.75,75.25,46.66666667
29.71666667,24.76388889,75.23611111,46.6
29.73333333,24.77777778,75.22222222,46.53333333
29.75,24.79166667,75.20833333,46.46666667
29.76666667,24.80555556,75.19444444,46.4
29.78333333,24.81944444,75.18055556,46.33333333
29.8,24.83333333,75.16666667,46.26666667
29.81666667,24.84722222,75.15277778,46.2
29.83333333,24.86111111,75.13888889,46.13333333
29.85,24.875,75.125,46.06666667
29.86666667,24.88888889,75.11111111,46
29.88333333,24.90277778,75.09722222,45.93333333
29.9,24.91666667,75.08333333,45.86666667
29.91666667,24.93055556,75.06944444,45.8
29.93333333,24.94444444,75.05555556,45.73333333
29.95,24.95833333,75.04166667,45.66666667
29.96666667,24.97222222,75.02777778,45.6
29.98333333,24.98611111,75.01388889,45.53333333
30,25,75,45.46666667
30.01666667,25.01388889,74.98611111,45.4
30.03333333,25.02777778,74.97222222,45.33333333
30.05,25.04166667,74.95833333,45.26666667
30.06666667,25.05555556,74.94444444,45.2
30.08333333,25.06944444,74.93055556,45.13333333
30.1,25.08333333,74.91666667,45.06666667
30.11666667,25.09722222,74.90277778,45
30.13333333,25.11111111,74.88888889,44.93333333
30.15,25.125,74.875,44.86666667
30.16666667,25.13888889,74.86111111,44.8
30.18333333,25.15277778,74.84722222,44.73333333
30.2,25.16666667,74.83333333,44.66666667
30.21666667,25.18055556,74.81944444,44.6
30.23333333,25.19444444,74.80555556,44.53333333
30.25,25.20833333,74.79166667,44.46666667
30.26666667,25.22222222,74.77777778,44.4
30.28333333,25.23611111,74.76388889,44.33333333
30.3,25.25,74.75,44.26666667
30.31666667,25.26388889,74.73611111,44.2
30.33333333,25.27777778,74.72222222,44.13333333
30.35,25.29166667,74.70833333,44.06666667
30.36666667,25.30555556,74.69444444,44
30.38333333,25.31944444,74.68055556,43.93333333
30.4,25.33333333,74.66666667,43.86666667
30.41666667,25.34722222,74.65277778,43.8
30.43333333,25.36111111,74.63888889,43.73333333
30.45,25.375,74.625,43.66666667
30.46666667,25.38888889,74.61111111,43.6
30.48333333,25.40277778,74.59722222,43.53333333
30.5,25.41666667,74.58333333,43.46666667
30.51666667,25.43055556,74.56944444,43.4
30.53333333,25.44444444,74.55555556,43.33333333
30.55,25.45833333,74.54166667,43.26666667
30.56666667,25.47222222,74.52777778,43.2
30.58333333,25.48611111,74.51388889,43.13333333
30.6,25.5,74.5,43.06666667
30.61666667,25.51388889,74.48611111,43
30.63333333,25.52777778,74.47222222,42.93333333
30.65,25.54166667,74.45833333,42.86666667
30.66666667,25.55555556,74.44444444,42.8
30.68333333,25.56944444,74.43055556,42.73333333
30.7,25.58333333,74.41666667,42.66666667
30.71666667,25.59722222,74.40277778,42.6
30.73333333,25.61111111,74.38888889,42.53333333
30.75,25.625,74.375,42.46666667
30.76666667,25.63888889,74.36111111,42.4
30.78333333,25.65277778,74.34722222,42.33333333
30.8,25.66666667,74.33333333,42.26666667
30.81666667,25.68055556,74.31944444,42.2
30.83333333,25.69444444,74.30555556,42.13333333
30.85,25.70833333,74.29166667,42.06666667
30.86666667,25.72222222,74.27777778,42
30.88333333,25.73611111,74.26388889,41.93333333
30.9,25.75,74.25,41.86666667
30.91666667,25.76388889,74.23611111,41.8
30.93333333,25.77777778,74.22222222,41.73333333
30.95,25.79166667,74.20833333,41.66666667
30.96666667,25.80555556,74.19444444,41.6
30.98333333,25.81944444,74.18055556,41.53333333
31,25.83333333,74.16666667,41.46666667
31.01666667,25.84722222,74.15277778,41.4
31.03333333,25.86111111,74.13888889,41.33333333
31.05,25.875,74.125,41.26666667
31.06666667,25.88888889,74.11111111,41.2
31.08333333,25.90277778,74.09722222,41.13333333
31.1,25.91666667,74.08333333,41.06666667
31.11666667,25.93055556,74.06944444,41
31.13333333,25.94444444,74.05555556,40.93333333
31.15,25.95833333,74.04166667,40.86666667
31.16666667,25.97222222,74.02777778,40.8
31.18333333,25.98611111,74.01388889,40.73333333
31.2,26,74,40.66666667
31.21666667,26.01388889,73.98611111,40.6
31.23333333,26.02777778,73.97222222,40.53333333
31.25,26.04166667,73.95833333,40.46666667
31.26666667,26.05555556,73.94444444,40.4
31.28333333,26.06944444,73.93055556,40.33333333
31.3,26.08333333,73.91666667,40.26666667
31.31666667,26.09722222,73.90277778,40.2
31.33333333,26.11111111,73.88888889,40.13333333
31.35,26.125,73.875,40.06666667
31.36666667,26.13888889,73.86111111,40
31.38333333,26.15277778,73.84722222,39.93333333
31.4,26.16666667,73.83333333,39.86666667
31.41666667,26.18055556,73.81944444,39.8
31.43333333,26.19444444,73.80555556,39.73333333
31.45,26.20833333,73.79166667,39.66666667
31.46666667,26.22222222,73.77777778,39.6
31.48333333,26.23611111,73.76388889,39.53333333
31.5,26.25,73.75,39.46666667
31.51666667,26.26388889,73.73611111,39.4
31.53333333,26.27777778,73.72222222,39.33333333
31.55,26.29166667,73.70833333,39.26666667
31.56666667,26.30555556,73.69444444,39.2
31.58333333,26.31944444,73.68055556,39.13333333
31.6,26.33333333,73.66666667,39.06666667
